#   kval   P_lin   I_00   I_01   I_02   I_03   I_10   I_11   I_12   I_13   I_20   I_21   I_22   I_23   I_30   I_31   I_32   I_33   J_00   J_01   J_02   J_10   J_11   J_20   K_00   K_00_s   K_01   K_01_s   K_02_s   K_10   K_10_s   K_11   K_11_s   K_20   K_20_s   K_30   K_30_s   sigma_3
0.000251189  926.428  9.84027e-07  6.8599e-07  -1.04313e-06  -2.03367e-06  1.39289e-06  1.29347e-06  2.12619e-06  2.05505e-06  4.08513e-06  2.44022e-06  2.48434e-07  3.32778e-05  -1.04522e-07  3.01963e-06  -1.04972e-07  4.14531e-07  37615.6  26070.7  -65749.5  46745.9  16132.5  161037  -0.000658287  -0.000439901  -3375.42  -1500.21  -2250.3  -0.0059389  -0.00395714  -0.00054929  -0.000370199  -76.6493  -51.0847  0.206153  -0.306797  1.42138e-06
0.00025704  947.53  1.08272e-06  7.54768e-07  -1.14782e-06  -2.2069e-06  1.5271e-06  1.42216e-06  2.33587e-06  2.26605e-06  4.49485e-06  2.68538e-06  2.65908e-07  3.65788e-05  -1.17922e-07  3.31054e-06  -1.13707e-07  4.70139e-07  -29253.1  -20818  47953.1  -37473.1  -11089.8  -183882  -0.000707056  -0.000472518  -3368.1  -1496.96  -2245.42  -0.00637924  -0.00425049  -0.000468388  -0.000316673  -81.5325  -54.3391  0.2302  -0.320875  1.52662e-06
0.000263027  969.192  1.19112e-06  8.30307e-07  -1.26283e-06  -2.39509e-06  1.67415e-06  1.56339e-06  2.56578e-06  2.49813e-06  4.94487e-06  2.95469e-06  2.84631e-07  4.02005e-05  -1.32947e-07  3.6292e-06  -1.23067e-07  5.32557e-07  -10146.4  -8905.18  18516.7  -15375.3  -5542.52  -38832.8  -0.000759009  -0.000507269  -3360.4  -1493.54  -2240.29  -0.00684838  -0.00456302  -0.000373177  -0.000253648  -86.6607  -57.7568  0.256154  -0.335376  1.63914e-06
0.000269153  991.424  1.31017e-06  9.13262e-07  -1.38917e-06  -2.59959e-06  1.83525e-06  1.71836e-06  2.81783e-06  2.75335e-06  5.43912e-06  3.2505e-06  3.04711e-07  4.41735e-05  -1.49793e-07  3.97825e-06  -1.33095e-07  6.0261e-07  1453.3  3256.79  -1850.07  -980.794  2100.34  -4965.7  -0.000814323  -0.000544271  -3352.33  -1489.96  -2234.91  -0.00734792  -0.00489579  -0.000262413  -0.000180299  -92.0414  -61.3426  0.284102  -0.350309  1.75942e-06
0.000275423  1014.24  1.4409e-06  1.00435e-06  -1.52792e-06  -2.82188e-06  2.01176e-06  1.88838e-06  3.09411e-06  3.03396e-06  5.98188e-06  3.57539e-06  3.26265e-07  4.85314e-05  -1.68677e-07  4.36056e-06  -1.43838e-07  6.81224e-07  8318.62  4934.2  -15165.5  8128.59  2189.26  29010.2  -0.000873182  -0.000583649  -3343.87  -1486.2  -2229.27  -0.00787952  -0.00524992  -0.000134632  -9.56537e-05  -97.6818  -65.1016  0.314185  -0.365653  1.88793e-06
0.000281838  1037.63  1.58445e-06  1.10436e-06  -1.68031e-06  -3.06357e-06  2.20516e-06  2.07491e-06  3.39691e-06  3.34246e-06  6.57786e-06  3.93218e-06  3.49421e-07  5.33109e-05  -1.89847e-07  4.77932e-06  -1.55342e-07  7.69441e-07  28683.2  19141.7  -45741.3  43213.8  11794.1  166252  -0.000935779  -0.000625533  -3335.01  -1482.26  -2223.37  -0.00844495  -0.00562657  1.16327e-05  1.26008e-06  -103.589  -69.0386  0.346561  -0.381374  2.0252e-06
0.000288403  1061.62  1.74206e-06  1.21416e-06  -1.84766e-06  -3.32644e-06  2.41705e-06  2.27951e-06  3.72873e-06  3.68155e-06  7.23221e-06  4.32396e-06  3.74324e-07  5.85522e-05  -2.13578e-07  5.23798e-06  -1.6766e-07  8.68428e-07  -24393  -15457.8  41141  -31669.8  -9156.75  -152708  -0.00100231  -0.000670057  -3325.74  -1478.14  -2217.19  -0.00904603  -0.00602696  0.000177968  0.000111496  -109.771  -73.1584  0.38128  -0.397513  2.17178e-06
0.000295121  1086.22  1.9151e-06  1.33469e-06  -2.03143e-06  -3.61243e-06  2.64921e-06  2.50392e-06  4.09231e-06  4.05422e-06  7.95059e-06  4.75414e-06  4.01134e-07  6.42992e-05  -2.40181e-07  5.74034e-06  -1.80846e-07  9.795e-07  -11291.5  -6689.08  14578.9  -8085.31  -4151.22  -61495.2  -0.001073  -0.000717364  -3316.04  -1473.84  -2210.73  -0.00968467  -0.00645235  0.000366039  0.000236158  -116.235  -77.4656  0.41851  -0.414031  2.32826e-06
0.000301995  1111.43  2.10504e-06  1.46699e-06  -2.23319e-06  -3.92367e-06  2.90359e-06  2.75003e-06  4.49064e-06  4.46373e-06  8.73921e-06  5.22643e-06  4.30026e-07  7.06002e-05  -2.69997e-07  6.29056e-06  -1.94959e-07  1.10413e-06  -13590.3  -9954.14  27967.2  -18320  -6618.12  -88217.1  -0.00114805  -0.000767601  -3305.92  -1469.34  -2203.98  -0.0103629  -0.00690408  0.000577589  0.000376402  -122.986  -81.9648  0.458283  -0.430984  2.49525e-06
0.00030903  1137.26  2.31354e-06  1.6122e-06  -2.45472e-06  -4.26249e-06  3.18231e-06  3.0199e-06  4.92698e-06  4.91366e-06  9.60485e-06  5.74493e-06  4.61198e-07  7.75079e-05  -3.03419e-07  6.8932e-06  -2.10061e-07  1.24397e-06  -9547.82  -7962.4  23018.3  -11473  -4996.23  -57328.4  -0.0012277  -0.000820923  -3295.35  -1464.64  -2196.93  -0.0110827  -0.00738353  0.000814462  0.000533451  -130.032  -86.6605  0.500628  -0.448428  2.67339e-06
0.000316228  1163.73  2.54239e-06  1.77156e-06  -2.69792e-06  -4.63145e-06  3.48773e-06  3.31582e-06  5.40491e-06  5.40795e-06  1.0555e-05  6.3141e-06  4.94867e-07  8.50797e-05  -3.4088e-07  7.55323e-06  -2.26217e-07  1.40089e-06  -5618.23  -3782.79  4705.98  -8363.26  -2198.98  -36427.8  -0.00131219  -0.000877489  -3284.33  -1459.75  -2189.59  -0.0118463  -0.00789213  0.00107862  0.000708602  -137.38  -91.5569  0.545927  -0.466186  2.86339e-06
0.000323594  1190.82  2.79355e-06  1.94644e-06  -2.9649e-06  -5.03337e-06  3.82239e-06  3.64025e-06  5.92833e-06  5.95089e-06  1.15978e-05  6.93885e-06  5.31279e-07  9.33789e-05  -3.82866e-07  8.27614e-06  -2.43497e-07  1.57696e-06  4714.28  2734.89  -6981.99  3523.95  1196.25  21646.5  -0.00140176  -0.000937469  -3272.84  -1454.65  -2181.93  -0.012656  -0.0084314  0.00137203  0.000903171  -145.035  -96.6582  0.594258  -0.484284  3.06595e-06
0.000331131  1218.57  3.06919e-06  2.13834e-06  -3.25796e-06  -5.4713e-06  4.18912e-06  3.99592e-06  6.50151e-06  6.5472e-06  1.27422e-05  7.62458e-06  5.707e-07  0.000102474  -4.29926e-07  9.06788e-06  -2.61976e-07  1.77453e-06  10529.7  6714.12  -21882.5  17259.2  4840.61  59149.5  -0.00149667  -0.00100104  -3260.89  -1449.34  -2173.97  -0.0135141  -0.00900292  0.00169695  0.00111864  -153.003  -101.968  0.645567  -0.502839  3.28185e-06
0.000338844  1246.96  3.37166e-06  2.34891e-06  -3.57964e-06  -5.94862e-06  4.59099e-06  4.38579e-06  7.1291e-06  7.20206e-06  1.3998e-05  8.37719e-06  6.13434e-07  0.000112442  -4.82668e-07  9.93503e-06  -2.81731e-07  1.99623e-06  -2860.14  -3390.7  5709.17  -6596.31  -986.411  -20422.7  -0.00159719  -0.00106838  -3248.46  -1443.82  -2165.68  -0.0144232  -0.0096083  0.00205552  0.00135643  -161.29  -107.491  0.700014  -0.521822  3.51189e-06
0.000346737  1276  3.70357e-06  2.57994e-06  -3.9327e-06  -6.46905e-06  5.03138e-06  4.81314e-06  7.81621e-06  7.92113e-06  1.53761e-05  9.20315e-06  6.59814e-07  0.000123364  -5.41778e-07  1.08848e-05  -3.02844e-07  2.24501e-06  4154.76  2963.7  -8928.19  6125.58  1966.29  27396.7  -0.00170361  -0.00113968  -3235.54  -1438.08  -2157.08  -0.0153856  -0.0102493  0.00245011  0.00161811  -169.902  -113.23  0.757874  -0.541131  3.75693e-06
0.000354813  1305.73  4.06775e-06  2.8334e-06  -4.32021e-06  -7.03661e-06  5.514e-06  5.28152e-06  8.56839e-06  8.71064e-06  1.68882e-05  1.01096e-05  7.10211e-07  0.00013533  -6.08026e-07  1.19249e-05  -3.25401e-07  2.52418e-06  367.31  39.9477  -2091.66  1130.79  -425.592  -428.68  -0.00181622  -0.00121514  -3222.13  -1432.13  -2148.14  -0.0164043  -0.0109276  0.00288324  0.00190535  -178.843  -119.188  0.818922  -0.560996  4.01786e-06
0.000363078  1336.12  4.46732e-06  3.11147e-06  -4.74548e-06  -7.65576e-06  6.04291e-06  5.79482e-06  9.39172e-06  9.5774e-06  1.85472e-05  1.11042e-05  7.65042e-07  0.000148441  -6.82268e-07  1.30641e-05  -3.49493e-07  2.83744e-06  2916.76  1046.48  -4685.05  2572.74  889.869  15596.2  -0.00193533  -0.00129496  -3208.22  -1425.95  -2138.87  -0.0174819  -0.0116452  0.00335738  0.00221978  -188.118  -125.369  0.883813  -0.581063  4.29565e-06
0.000371535  1367.18  4.90571e-06  3.41651e-06  -5.21219e-06  -8.33139e-06  6.62256e-06  6.35733e-06  1.02929e-05  1.05289e-05  2.03674e-05  1.21956e-05  8.24765e-07  0.000162803  -7.65467e-07  1.43118e-05  -3.75214e-07  3.18897e-06  46.3136  516.725  719.77  -30.4433  565.554  -2349.33  -0.00206125  -0.00137938  -3193.8  -1419.54  -2129.26  -0.0186213  -0.0124039  0.0038753  0.00256324  -197.732  -131.775  0.951952  -0.601811  4.59128e-06
0.000380189  1398.94  5.38666e-06  3.75113e-06  -5.72435e-06  -9.06883e-06  7.25785e-06  6.97371e-06  1.1279e-05  1.15733e-05  2.23644e-05  1.33932e-05  8.89895e-07  0.000178535  -8.58703e-07  1.56783e-05  -4.02662e-07  3.58344e-06  -2732.81  -1826.01  5369.27  -3640.27  -1159.08  -10602.3  -0.00219431  -0.0014686  -3178.86  -1412.91  -2119.3  -0.0198257  -0.0132058  0.00443974  0.00293754  -207.688  -138.41  1.02418  -0.622759  4.90581e-06
0.000389045  1431.38  5.91427e-06  4.11817e-06  -6.28635e-06  -9.87395e-06  7.95412e-06  7.64907e-06  1.23582e-05  1.27195e-05  2.45551e-05  1.47072e-05  9.61003e-07  0.000195768  -9.63178e-07  1.71749e-05  -4.31941e-07  4.02608e-06  524.465  650.291  -192.465  470.595  -112.051  5186.73  -0.00233486  -0.00156286  -3163.41  -1406.05  -2109  -0.0210981  -0.0140531  0.00505371  0.00334466  -217.991  -145.274  1.10004  -0.644301  5.24035e-06
0.000398107  1464.53  6.49305e-06  4.52075e-06  -6.90304e-06  -1.07532e-05  8.71725e-06  8.38903e-06  1.3539e-05  1.39775e-05  2.69583e-05  1.61489e-05  1.03872e-06  0.000214641  -1.08024e-06  1.8814e-05  -4.63154e-07  4.52278e-06  -1173.71  -1259.59  3197.3  -1878.47  -430.796  -7915.35  -0.00248327  -0.00166242  -3147.43  -1398.95  -2098.36  -0.0224419  -0.0149477  0.00572019  0.00378659  -228.642  -152.372  1.17979  -0.666336  5.59608e-06
0.00040738  1498.39  7.12794e-06  4.96231e-06  -7.57971e-06  -1.17136e-05  9.55368e-06  9.19968e-06  1.48308e-05  1.53581e-05  2.95946e-05  1.77305e-05  1.12377e-06  0.000235311  -1.21142e-06  2.06091e-05  -4.96409e-07  5.08011e-06  2366.47  1292.29  -3243.25  2607.42  679.687  10004.4  -0.0026399  -0.00176752  -3130.93  -1391.62  -2087.36  -0.0238605  -0.0158922  0.00644241  0.00426543  -239.644  -159.704  1.26447  -0.688268  5.97423e-06
0.000416869  1532.95  7.82435e-06  5.44659e-06  -8.32216e-06  -1.27629e-05  1.04705e-05  1.00878e-05  1.62441e-05  1.68729e-05  3.24863e-05  1.94658e-05  1.21692e-06  0.000257945  -1.35838e-06  2.25752e-05  -5.31817e-07  5.70545e-06  -2555.26  -2051.08  5334.93  -3283.66  -1248.06  -13377.8  -0.00280515  -0.00187842  -3113.89  -1384.06  -2076.01  -0.0253576  -0.0168888  0.00722368  0.0047834  -251.001  -167.271  1.35243  -0.711268  6.37609e-06
0.00042658  1568.25  8.58821e-06  5.97771e-06  -9.13677e-06  -1.39096e-05  1.14754e-05  1.10606e-05  1.779e-05  1.85351e-05  3.56581e-05  2.13694e-05  1.31907e-06  0.000282731  -1.52303e-06  2.47283e-05  -5.69488e-07  6.40709e-06  -1297.02  -962.403  2542.43  -1527.91  -778.282  -6838.09  -0.00297943  -0.00199542  -3096.32  -1376.26  -2064.3  -0.0269367  -0.01794  0.00806724  0.00534261  -262.713  -175.075  1.4452  -0.734404  6.80305e-06
0.000436516  1604.26  9.42604e-06  6.56018e-06  -1.00305e-05  -1.5163e-05  1.25769e-05  1.21261e-05  1.94809e-05  2.03587e-05  3.91371e-05  2.34577e-05  1.43118e-06  0.00030987  -1.70748e-06  2.70865e-05  -6.09535e-07  7.1943e-06  -2122.49  -1297.24  4057.55  -1832.43  -897.71  -13512.9  -0.00316315  -0.0021188  -3078.22  -1368.22  -2052.24  -0.028602  -0.0190485  0.00897702  0.00594567  -274.783  -183.117  1.54297  -0.75763  7.25653e-06
0.000446684  1641.02  1.0345e-05  7.19894e-06  -1.10111e-05  -1.65332e-05  1.37843e-05  1.32933e-05  2.13302e-05  2.23595e-05  4.29529e-05  2.57486e-05  1.55435e-06  0.000339583  -1.91411e-06  2.9669e-05  -6.52065e-07  8.07746e-06  -1167.56  -503.81  2125.97  -1266.69  -321.875  -8709.25  -0.00335676  -0.00224885  -3059.58  -1359.94  -2039.81  -0.0303574  -0.0202169  0.00995652  0.00659488  -287.209  -191.397  1.64463  -0.781773  7.73807e-06
0.000457088  1678.51  1.13528e-05  7.89942e-06  -1.20868e-05  -1.80316e-05  1.51078e-05  1.45716e-05  2.33525e-05  2.45543e-05  4.71379e-05  2.82616e-05  1.68979e-06  0.000372113  -2.14555e-06  3.24974e-05  -6.97186e-07  9.06821e-06  -450.277  -533.336  562.738  -714.123  -173.833  -5149.16  -0.00356073  -0.0023859  -3040.4  -1351.42  -2027.03  -0.0322071  -0.0214481  0.0110096  0.00729278  -299.994  -199.916  1.75099  -0.806376  8.24925e-06
0.000467735  1716.76  1.24581e-05  8.66755e-06  -1.3267e-05  -1.96704e-05  1.65587e-05  1.59715e-05  2.55639e-05  2.69621e-05  5.17278e-05  3.10182e-05  1.83884e-06  0.000407725  -2.40478e-06  3.55949e-05  -7.45e-07  1.01796e-05  -666.679  -484.78  1612.44  -902.647  -345.639  -5073.42  -0.00377552  -0.00253028  -3020.69  -1342.67  -2013.9  -0.0341557  -0.0227449  0.0121404  0.0080421  -313.137  -208.673  1.86213  -0.831467  8.79175e-06
0.00047863  1755.76  1.36703e-05  9.50983e-06  -1.45617e-05  -2.1463e-05  1.81491e-05  1.75046e-05  2.79818e-05  2.96031e-05  5.67615e-05  3.40419e-05  2.00301e-06  0.000446707  -2.6951e-06  3.89871e-05  -7.956e-07  1.14262e-05  -1374.95  -890.63  2970.27  -1945.66  -514.067  -10063.8  -0.00400164  -0.00268232  -3000.44  -1333.68  -2000.4  -0.0362077  -0.0241105  0.0133529  0.00884544  -326.637  -217.668  1.97838  -0.85691  9.36736e-06
0.000489779  1795.54  1.49997e-05  1.04334e-05  -1.5982e-05  -2.34241e-05  1.98925e-05  1.91835e-05  3.06254e-05  3.25001e-05  6.2282e-05  3.73586e-05  2.18396e-06  0.000489378  -3.02023e-06  4.2702e-05  -8.49071e-07  1.28243e-05  -244.479  -50.977  427.14  73.0484  -67.4198  -1188.94  -0.00423961  -0.00284239  -2979.65  -1324.45  -1986.56  -0.0383679  -0.025548  0.0146519  0.00970594  -340.492  -226.899  2.09957  -0.882895  9.97791e-06
0.000501187  1836.09  1.64576e-05  1.14461e-05  -1.75401e-05  -2.55701e-05  2.18037e-05  2.10219e-05  3.35153e-05  3.56775e-05  6.8336e-05  4.09966e-05  2.38355e-06  0.000536082  -3.38429e-06  4.67704e-05  -9.05483e-07  1.43924e-05  1494.64  1167.08  -2671.11  1877.69  562.029  8592.6  -0.00448996  -0.00301085  -2958.34  -1314.99  -1972.35  -0.0406414  -0.0270607  0.0160413  0.0106263  -354.702  -236.367  2.22607  -0.909259  1.06254e-05
0.000512861  1877.43  1.80563e-05  1.25565e-05  -1.92492e-05  -2.79186e-05  2.38989e-05  2.30349e-05  3.66744e-05  3.91624e-05  7.4975e-05  4.49868e-05  2.60386e-06  0.000587198  -3.79193e-06  5.12257e-05  -9.64887e-07  1.61508e-05  -1022.93  -744.397  2092.58  -1341.09  -402.941  -5250.39  -0.00475327  -0.0031881  -2936.5  -1305.29  -1957.8  -0.0430334  -0.0286522  0.0175262  0.0116096  -369.263  -246.068  2.35749  -0.936352  1.13118e-05
0.000524807  1919.56  1.98094e-05  1.3774e-05  -2.11241e-05  -3.04891e-05  2.61958e-05  2.52389e-05  4.01273e-05  4.29843e-05  8.22554e-05  4.93634e-05  2.84718e-06  0.000643139  -4.24832e-06  5.61047e-05  -1.02731e-06  1.81224e-05  -117.945  -199.834  502.922  -146.255  -110.225  401.853  -0.00503012  -0.00337454  -2914.13  -1295.36  -1942.9  -0.0455494  -0.0303261  0.0191115  0.0126593  -384.173  -256.002  2.49416  -0.964036  1.20394e-05
0.000537032  1962.5  2.17319e-05  1.51088e-05  -2.31807e-05  -3.33028e-05  2.87139e-05  2.7652e-05  4.39011e-05  4.71758e-05  9.0239e-05  5.41637e-05  3.11606e-06  0.000704358  -4.75922e-06  6.14476e-05  -1.09276e-06  2.0333e-05  -723.982  -406.121  1471.58  -1082.79  -348.614  -5353.37  -0.00532113  -0.0035706  -2891.25  -1285.2  -1927.65  -0.0481951  -0.0320861  0.0208021  0.0137785  -399.428  -266.165  2.63674  -0.991941  1.28104e-05
0.000549541  2006.26  2.38399e-05  1.65724e-05  -2.54365e-05  -3.63834e-05  3.14744e-05  3.02938e-05  4.80252e-05  5.17723e-05  9.89935e-05  5.94287e-05  3.41337e-06  0.000771349  -5.33113e-06  6.72984e-05  -1.16119e-06  2.28112e-05  -322.09  -247.062  801.586  -490.989  -193.732  -2196.06  -0.00562692  -0.00377672  -2867.85  -1274.81  -1912.06  -0.0509764  -0.0339363  0.0226033  0.0149706  -415.025  -276.556  2.78481  -1.02044  1.36271e-05
0.000562341  2050.85  2.61515e-05  1.81769e-05  -2.7911e-05  -3.97562e-05  3.45007e-05  3.3186e-05  5.25319e-05  5.68129e-05  0.000108593  6.52031e-05  3.74226e-06  0.00084465  -5.97124e-06  7.37054e-05  -1.23254e-06  2.55891e-05  -110.193  -169.921  -36.9374  -45.8397  4.34641  -2256.49  -0.00594817  -0.00399336  -2843.95  -1264.2  -1896.14  -0.0538997  -0.0358806  0.0245206  0.0162394  -430.959  -287.172  2.93828  -1.04967  1.44922e-05
0.00057544  2096.27  2.86861e-05  1.99361e-05  -3.06252e-05  -4.34496e-05  3.78185e-05  3.63521e-05  5.7456e-05  6.23402e-05  0.000119119  7.15362e-05  4.10625e-06  0.000924853  -6.68762e-06  8.07212e-05  -1.30666e-06  2.87027e-05  251.304  98.0704  -397.647  385.574  98.7237  968.737  -0.00628557  -0.00422101  -2819.55  -1253.37  -1879.88  -0.0569713  -0.0379234  0.0265596  0.0175884  -447.225  -298.008  3.09781  -1.07927  1.54083e-05
0.000588844  2142.56  3.14653e-05  2.18647e-05  -3.36022e-05  -4.74943e-05  4.14558e-05  3.98178e-05  6.2836e-05  6.8401e-05  0.000130661  7.8482e-05  4.50928e-06  0.0010126  -7.48928e-06  8.84036e-05  -1.38337e-06  3.2192e-05  -159.781  21.1022  44.6587  -65.9616  -39.7045  -154.267  -0.00663984  -0.00446016  -2794.66  -1242.32  -1863.3  -0.060198  -0.0400692  0.0287261  0.0190214  -463.818  -309.062  3.26261  -1.10984  1.6378e-05
0.00060256  2189.7  3.45126e-05  2.3979e-05  -3.68676e-05  -5.19242e-05  4.54434e-05  4.36114e-05  6.87134e-05  7.50467e-05  0.000143317  8.60997e-05  4.95568e-06  0.0011086  -8.38629e-06  9.68156e-05  -1.4624e-06  3.6102e-05  -828.107  -615.194  1643.87  -1043.59  -322.227  -5163.11  -0.00701173  -0.00471135  -2769.29  -1231.06  -1846.39  -0.0635871  -0.0423227  0.0310264  0.0205426  -480.732  -320.329  3.43379  -1.14074  1.74044e-05
0.000616595  2237.72  3.78538e-05  2.62969e-05  -4.04491e-05  -5.67762e-05  4.98152e-05  4.77636e-05  7.51337e-05  8.23334e-05  0.000157194  9.44541e-05  5.45031e-06  0.00121362  -9.38988e-06  0.000106027  -1.54339e-06  4.04829e-05  72.3119  92.7931  -161.335  220.692  41.2274  1142.63  -0.00740202  -0.00497513  -2743.45  -1219.59  -1829.18  -0.0671457  -0.0446887  0.0334668  0.0221559  -497.959  -331.806  3.61035  -1.17271  1.84905e-05
0.000630957  2286.65  4.15172e-05  2.88379e-05  -4.43774e-05  -6.20911e-05  5.4608e-05  5.23083e-05  8.21463e-05  9.03228e-05  0.000172408  0.000103616  5.99856e-06  0.0013285  -1.05126e-05  0.000116112  -1.62589e-06  4.53908e-05  -129.362  -132.489  288.534  -296.337  -129.79  -1157.51  -0.00781154  -0.00525207  -2717.15  -1207.91  -1811.65  -0.0708818  -0.0471724  0.0360539  0.0238658  -515.495  -343.487  3.79338  -1.20509  1.96394e-05
0.000645654  2336.48  4.55338e-05  3.16235e-05  -4.86859e-05  -6.79133e-05  5.98625e-05  5.72822e-05  8.98054e-05  9.90823e-05  0.00018909  0.000113665  6.60641e-06  0.00145416  -1.17684e-05  0.000127155  -1.70931e-06  5.08885e-05  -354.41  -270.183  618.137  -399.811  -165.914  -1788.74  -0.00824113  -0.00554277  -2690.39  -1196.04  -1793.83  -0.0748032  -0.049779  0.0387947  0.0256767  -533.33  -355.367  3.98276  -1.23806  2.08547e-05
0.000660693  2387.23  4.99375e-05  3.46771e-05  -5.34114e-05  -7.42916e-05  6.56231e-05  6.27256e-05  9.81697e-05  0.000108686  0.00020738  0.000124684  7.28054e-06  0.0015916  -1.31731e-05  0.000139245  -1.79293e-06  5.7046e-05  102.95  59.3543  -312.935  140.552  37.4368  931.863  -0.00869167  -0.00584786  -2663.2  -1183.97  -1775.71  -0.0789186  -0.0525142  0.0416961  0.0275932  -551.457  -367.441  4.17823  -1.27187  2.21398e-05
0.000676083  2438.93  5.47658e-05  3.80246e-05  -5.85942e-05  -8.12797e-05  7.19386e-05  6.86826e-05  0.000107303  0.000119215  0.000227434  0.000136769  8.02833e-06  0.00174192  -1.4744e-05  0.000152483  -1.87587e-06  6.39416e-05  159.953  134.918  -364.961  272.928  79.4183  1105.74  -0.0091641  -0.006168  -2635.58  -1171.72  -1757.31  -0.0832366  -0.0553838  0.0447657  0.0296201  -569.868  -379.705  4.38013  -1.30637  2.34984e-05
0.000691831  2491.59  6.00592e-05  4.16939e-05  -6.42785e-05  -8.8936e-05  7.88625e-05  7.52014e-05  0.000117276  0.000130758  0.00024942  0.000150022  8.85804e-06  0.00190632  -1.65006e-05  0.000166976  -1.95702e-06  7.16629e-05  257.818  160.177  -536.878  260.538  108.452  1508.95  -0.00965938  -0.00650386  -2607.55  -1159.28  -1738.64  -0.0877665  -0.0583937  0.0480113  0.0317625  -588.554  -392.151  4.58835  -1.34171  2.49344e-05
0.000707946  2545.23  6.58627e-05  4.57162e-05  -7.05126e-05  -9.73249e-05  8.64532e-05  8.23345e-05  0.000128164  0.000143412  0.000273524  0.000164556  9.77881e-06  0.0020861  -1.84647e-05  0.000182843  -2.03509e-06  8.03076e-05  20.2024  28.439  -133.934  79.0663  20.6567  555.637  -0.0101785  -0.00685618  -2579.12  -1146.66  -1719.7  -0.092518  -0.0615505  0.0514407  0.0340255  -607.506  -404.774  4.8031  -1.37784  2.6452e-05
0.000724436  2599.87  7.22252e-05  5.01252e-05  -7.73498e-05  -0.000106517  9.4775e-05  9.01395e-05  0.00014005  0.000157285  0.000299951  0.000180494  1.08008e-05  0.0022827  -2.06605e-05  0.000200213  -2.1085e-06  8.9985e-05  -79.8695  -82.1593  251.981  -138.509  -74.8253  -429.549  -0.0107225  -0.00722569  -2550.31  -1133.88  -1700.51  -0.097501  -0.0648606  0.0550626  0.0364145  -626.714  -417.567  5.02458  -1.4147  2.80554e-05
0.00074131  2655.54  7.92005e-05  5.49581e-05  -8.48482e-05  -0.000116589  0.000103898  9.86793e-05  0.000153024  0.000172493  0.000328923  0.000197972  1.19354e-05  0.00249766  -2.31153e-05  0.00021923  -2.17539e-06  0.000100817  -127.431  -125.176  329.753  -224.632  -66.6461  -1262.19  -0.0112925  -0.00761319  -2521.13  -1120.93  -1681.07  -0.102726  -0.0683311  0.0588855  0.0389352  -646.169  -430.523  5.25261  -1.4525  2.97491e-05
0.000758578  2712.22  8.68474e-05  6.02555e-05  -9.30718e-05  -0.000127626  0.0001139  0.000108023  0.000167185  0.000189164  0.000360686  0.000217138  1.31951e-05  0.00273269  -2.58591e-05  0.000240047  -2.23354e-06  0.00011294  -66.4578  -77.342  54.0827  -48.0837  -39.0384  -452.935  -0.0118896  -0.00801949  -2491.59  -1107.82  -1661.4  -0.108204  -0.071969  0.0629186  0.0415933  -665.86  -443.637  5.48711  -1.49136  3.1538e-05
0.000776247  2769.98  9.52306e-05  6.60619e-05  -0.00010209  -0.000139721  0.000124865  0.000118245  0.000182639  0.000207438  0.000395507  0.000238156  1.45939e-05  0.00298966  -2.89258e-05  0.000262836  -2.28036e-06  0.000126506  8.61281  -0.932507  -30.4668  2.98925  2.55889  73.7732  -0.012515  -0.00844545  -2461.71  -1094.57  -1641.5  -0.113947  -0.0757821  0.0671714  0.044395  -685.776  -456.9  5.72902  -1.53076  3.34268e-05
0.000794328  2828.83  0.000104421  7.24262e-05  -0.000111981  -0.000152975  0.000136886  0.000129427  0.000199503  0.00022747  0.000433681  0.000261204  1.61473e-05  0.00327059  -3.2353e-05  0.000287781  -2.31278e-06  0.000141686  -5.26073  -20.1507  128.524  -31.1865  -18.2398  -194.446  -0.01317  -0.00889196  -2431.52  -1081.17  -1621.38  -0.119966  -0.0797782  0.0716536  0.0473465  -705.907  -470.306  5.97718  -1.57154  3.54209e-05
0.000812831  2888.78  0.000114496  7.94019e-05  -0.000122828  -0.0001675  0.000150065  0.00014166  0.000217904  0.000249427  0.000475529  0.000286478  1.78727e-05  0.00357768  -3.61826e-05  0.000315086  -2.32724e-06  0.000158668  80.2174  51.4039  -131.597  74.9046  34.8833  431.908  -0.0138557  -0.00935998  -2401.01  -1067.64  -1601.07  -0.126275  -0.0839654  0.0763756  0.0504544  -726.242  -483.847  6.2328  -1.61299  3.75257e-05
0.000831764  2949.86  0.00012554  8.70475e-05  -0.000134723  -0.000183418  0.000164512  0.000155042  0.000237979  0.000273495  0.000521405  0.000314193  1.97891e-05  0.00391337  -4.04616e-05  0.000344973  -2.31958e-06  0.000177665  37.5547  27.8454  -73.8934  62.4428  24.2834  317.643  -0.0145736  -0.00985047  -2370.22  -1053.98  -1580.56  -0.132886  -0.0883525  0.0813483  0.0537257  -746.769  -497.515  6.49529  -1.65558  3.97468e-05
0.000851138  3012.1  0.000137646  9.54272e-05  -0.000147767  -0.000200862  0.00018035  0.000169678  0.000259879  0.000299876  0.000571696  0.000344583  2.19181e-05  0.00428029  -4.52421e-05  0.000377686  -2.28498e-06  0.000198913  -68.3415  -65.3654  78.2188  -104.751  -41.1116  -376.453  -0.0153251  -0.0103645  -2339.16  -1040.21  -1559.87  -0.139813  -0.0929485  0.0865827  0.0571673  -767.475  -511.302  6.76518  -1.69905  4.20905e-05
