#   kval   P_lin   I_00   I_01   I_02   I_03   I_10   I_11   I_12   I_13   I_20   I_21   I_22   I_23   I_30   I_31   I_32   I_33   J_00   J_01   J_02   J_10   J_11   J_20   K_00   K_00_s   K_01   K_01_s   K_02_s   K_10   K_10_s   K_11   K_11_s   K_20   K_20_s   K_30   K_30_s   sigma_3
0.00794328  20575.3  1.14888  0.807267  -1.19564  -1.51323  1.49049  0.978817  0.600425  2.43806  4.76632  3.14329  0.635717  18.8587  -1.88441  2.25247  0.372302  10.0003  -3.47537  -6.91677  -23.2307  -0.0342168  -10.3587  -23.4345  -0.30269  -1.39744  -223.305  -160.51  -199.532  -14.7777  -9.25139  14.1663  6.45248  -2864.88  -1870.51  130.621  -24.6271  0.00619125
0.00822243  20943.2  1.30736  0.920151  -1.35523  -1.71531  1.69457  1.1057  0.649406  2.77148  5.42305  3.58783  0.734606  21.0487  -2.18308  2.53759  0.437995  11.6343  -3.47494  -6.90637  -23.1625  -0.0438203  -10.338  -23.4227  -0.229648  -1.50833  -211.605  -159.108  -195.128  -15.6747  -9.80042  15.2097  6.77993  -2872.43  -1872.97  135.168  -25.7156  0.00662437
0.00851138  21307.5  1.48704  1.04843  -1.53514  -1.94329  1.92565  1.24855  0.700444  3.14899  6.16745  4.09364  0.848299  23.4736  -2.52725  2.857  0.514812  13.5259  -3.47798  -6.89792  -23.0855  -0.0580365  -10.3179  -23.432  -0.140301  -1.62867  -200.575  -158.208  -191.383  -16.6164  -10.3772  16.3304  7.11619  -2879.51  -1874.96  139.864  -26.8591  0.00708639
0.00881049  21663.9  1.69061  1.19411  -1.73775  -2.20026  2.18711  1.40933  0.753253  3.57615  7.0107  4.66883  0.978895  26.1556  -2.92353  3.21451  0.604536  15.7138  -3.47851  -6.88738  -23.0105  -0.0696469  -10.2963  -23.4285  -0.0323146  -1.7593  -190.192  -157.811  -188.294  -17.6037  -10.9826  17.5339  7.46052  -2886.14  -1876.48  144.713  -28.0626  0.00757914
0.00912011  22012.9  1.92111  1.35947  -1.96574  -2.4897  2.48275  1.59017  0.807446  4.05915  7.96527  5.32254  1.12877  29.1185  -3.37938  3.61431  0.709219  18.242  -3.47814  -6.87564  -22.9339  -0.0803278  -10.2734  -23.4156  0.0969132  -1.90113  -180.432  -157.913  -185.858  -18.6375  -11.6176  18.8264  7.81202  -2892.34  -1877.55  149.72  -29.3277  0.00810452
0.00944061  22354.3  2.18192  1.54706  -2.22204  -2.81541  2.81679  1.79349  0.862528  4.60492  9.04513  6.065  1.30062  32.3879  -3.90324  4.06101  0.831215  21.161  -3.47961  -6.86511  -22.8516  -0.0942383  -10.2504  -23.417  0.250276  -2.05519  -171.275  -158.513  -184.074  -19.7184  -12.2831  20.2144  8.16963  -2898.1  -1878.15  154.892  -30.6571  0.00866458
0.00977237  22684.2  2.47681  1.75971  -2.50986  -3.18163  3.19392  2.02196  0.917876  5.22113  10.2658  6.90772  1.49746  35.9912  -4.50467  4.55961  0.973213  24.5278  -3.4812  -6.85399  -22.7659  -0.108689  -10.2268  -23.4173  0.430983  -2.22254  -162.7  -159.611  -182.94  -20.847  -12.9801  21.7046  8.53212  -2903.45  -1878.28  160.229  -32.0564  0.00926144
0.0101158  23005.1  2.80999  2.00063  -2.83276  -3.59302  3.61935  2.27855  0.97272  5.91635  11.6446  7.86356  1.72271  39.9575  -5.19446  5.11563  1.13831  28.4073  -3.48203  -6.8419  -22.6796  -0.121919  -10.2019  -23.4116  0.642585  -2.40437  -154.687  -161.205  -182.456  -22.0234  -13.7096  23.3044  8.89805  -2908.4  -1877.96  165.739  -33.5275  0.00989739
0.0104713  23312.7  3.18612  2.27337  -3.19462  -4.05471  4.09887  2.56655  1.02612  6.70005  13.2009  8.94691  1.9802  44.3177  -5.98475  5.73503  1.33001  32.8729  -3.48365  -6.83017  -22.5886  -0.13717  -10.1766  -23.4117  0.889001  -2.60195  -147.218  -163.295  -182.624  -23.2476  -14.4723  25.0217  9.26579  -2912.96  -1877.16  171.426  -35.0742  0.0105748
0.0108393  23607  3.6104  2.58192  -3.59968  -4.57234  4.63888  2.88962  1.07696  7.58276  14.9558  10.1738  2.27422  49.1047  -6.8892  6.42433  1.55234  38.0078  -3.4856  -6.818  -22.494  -0.153243  -10.1505  -23.4133  1.17455  -2.81665  -140.276  -165.881  -183.446  -24.5193  -15.2693  26.8647  9.6335  -2917.13  -1875.91  177.29  -36.704  0.0112962
0.0112202  23886.2  4.08858  2.9307  -4.05257  -5.1521  5.24646  3.25181  1.12388  8.57608  16.9333  11.5623  2.60959  54.3528  -7.92314  7.19056  1.80988  43.9057  -3.48736  -6.80535  -22.3971  -0.169118  -10.1235  -23.412  1.50395  -3.04994  -133.841  -168.962  -184.924  -25.8378  -16.1013  28.8422  9.99911  -2920.92  -1874.18  183.345  -38.4145  0.0120642
0.0116145  24150.8  4.62702  3.32464  -4.55834  -5.80075  5.9294  3.65759  1.16533  9.69286  19.1593  13.1321  2.99169  60.0985  -9.10371  8.04138  2.10783  50.6722  -3.4894  -6.79254  -22.2962  -0.186276  -10.0957  -23.4142  1.88241  -3.3034  -127.901  -172.539  -187.062  -27.202  -16.9693  30.9635  10.3603  -2924.35  -1871.98  189.585  -40.2172  0.0128816
0.0120226  24397.6  5.23275  3.7692  -5.12243  -6.52569  6.6963  4.1119  1.19946  10.9472  21.6628  14.9054  3.4265  66.3798  -10.4501  8.985  2.45211  58.4261  -3.49171  -6.77938  -22.1921  -0.20392  -10.0671  -23.416  2.31557  -3.57872  -122.437  -176.611  -189.866  -28.6104  -17.8741  33.2384  10.7146  -2927.42  -1869.3  196.022  -42.1103  0.0137515
0.0124451  24625.6  5.91351  4.27044  -5.75075  -7.33496  7.55658  4.62019  1.22414  12.3547  24.4756  16.9069  3.92068  73.2364  -11.9837  10.0303  2.84938  67.3006  -3.49407  -6.76592  -22.0846  -0.222271  -10.0377  -23.4183  2.80958  -3.8777  -117.436  -181.178  -193.338  -30.0611  -18.8166  35.6773  11.0592  -2930.14  -1866.14  202.658  -44.1007  0.0146768
0.0128825  24833.4  6.67781  4.83505  -6.44966  -8.23729  8.52057  5.18846  1.23695  13.9322  27.6326  19.1635  4.48163  80.7094  -13.7282  11.1868  3.30722  77.4446  -3.49689  -6.75223  -21.9734  -0.241574  -10.0076  -23.4229  3.37112  -4.20224  -112.886  -186.241  -197.487  -31.5515  -19.7974  38.291  11.3911  -2932.5  -1862.5  209.496  -46.193  0.0156608
0.0133352  25019.7  7.53498  5.47041  -7.22598  -9.24217  9.59955  5.82329  1.23509  15.6985  31.1722  21.7052  5.11753  88.8412  -15.71  12.4646  3.83423  89.0245  -3.49988  -6.73819  -21.859  -0.261502  -9.97659  -23.428  4.00741  -4.55438  -108.775  -191.8  -202.318  -33.0788  -20.8175  41.091  11.707  -2934.53  -1858.37  216.539  -48.3923  0.016707
0.0138038  25183.4  8.49524  6.18466  -8.08702  -10.3598  10.8058  6.53192  1.21542  17.6738  35.1362  24.565  5.8374  97.6757  -17.9582  13.8747  4.44008  102.225  -3.5033  -6.7241  -21.7404  -0.282486  -9.94489  -23.4352  4.7262  -4.93622  -105.09  -197.854  -207.84  -34.6394  -21.8775  44.0893  12.0034  -2936.21  -1853.74  223.795  -50.7002  0.0178191
0.0142889  25322.7  9.56973  6.98672  -9.04056  -11.6014  12.1527  7.32227  1.17442  19.8802  39.5704  27.7791  6.65117  107.257  -20.5049  15.4284  5.1357  117.252  -3.50685  -6.70957  -21.6186  -0.304077  -9.91234  -23.4432  5.53582  -5.35001  -101.824  -204.405  -214.059  -36.229  -22.9782  47.2983  12.2766  -2937.56  -1848.62  231.264  -53.1229  0.0190006
0.0147911  25435.3  10.7706  7.88635  -10.0948  -12.9786  13.6548  8.20296  1.10816  22.3416  44.5244  31.3871  7.56973  117.631  -23.3854  17.1382  5.93344  134.332  -3.51079  -6.69491  -21.493  -0.3266  -9.87906  -23.4527  6.44517  -5.79805  -98.9661  -211.451  -220.985  -37.8428  -24.1204  50.7309  12.5228  -2938.57  -1842.99  238.95  -55.665  0.0202558
0.0153109  25521.7  12.1109  8.89422  -11.2585  -14.5042  15.3277  9.18344  1.01226  25.0839  50.0521  35.4323  8.605  128.844  -26.6385  19.0168  6.84723  153.716  -3.51497  -6.67999  -21.3637  -0.350011  -9.84496  -23.4636  7.4637  -6.28275  -96.5088  -218.994  -228.626  -39.4753  -25.3046  54.4006  12.7377  -2939.25  -1836.85  246.857  -58.3301  0.0215887
0.0158489  25578.3  13.605  10.0219  -12.5408  -16.1919  17.1881  10.2739  0.881959  28.1349  56.2117  39.9618  9.76996  140.939  -30.3061  21.0778  7.89276  175.679  -3.5196  -6.66487  -21.2307  -0.374311  -9.81015  -23.4765  8.60142  -6.80657  -94.4454  -227.031  -236.99  -41.1203  -26.5316  58.3213  12.9172  -2939.59  -1830.19  254.988  -61.1204  0.0230037
0.0164059  25605.1  15.2682  11.2821  -13.9513  -18.0561  19.2543  11.4856  0.712023  31.5244  63.0659  45.0268  11.0787  153.965  -34.4342  23.3354  9.08782  200.522  -3.52445  -6.64951  -21.094  -0.399426  -9.77454  -23.4905  9.86888  -7.37202  -92.7698  -235.562  -246.086  -42.7711  -27.802  62.507  13.0567  -2939.6  -1823.01  263.345  -64.0415  0.0245054
0.0169824  25601.6  17.1169  12.6884  -15.4997  -20.1124  21.5454  12.8303  0.496808  35.2843  70.6818  50.6826  12.5465  167.964  -39.0723  25.8044  10.4525  228.572  -3.5298  -6.63402  -20.9535  -0.425574  -9.73825  -23.507  11.2771  -7.98166  -91.4769  -244.588  -255.924  -44.4198  -29.1164  66.9723  13.1519  -2939.27  -1815.3  271.927  -67.0971  0.0260988
0.0175792  25563.9  19.1687  14.2555  -17.1964  -22.3771  24.082  14.3212  0.230252  39.4485  79.1315  56.9889  14.1897  182.98  -44.2739  28.5001  12.0094  260.186  -3.53547  -6.61833  -20.8094  -0.452609  -9.7012  -23.525  12.8376  -8.63803  -90.5634  -254.105  -266.512  -46.0584  -30.4754  71.732  13.1982  -2938.6  -1807.07  280.741  -70.2881  0.0277887
0.018197  25493.4  21.4424  15.999  -19.0518  -24.8676  26.8858  15.9721  -0.0940871  44.0527  88.4913  64.0096  16.0259  199.056  -50.096  31.4385  13.7842  295.748  -3.54155  -6.60251  -20.6615  -0.480606  -9.66347  -23.5451  14.5622  -9.34364  -90.0277  -264.114  -277.859  -47.6779  -31.8794  76.8008  13.1911  -2937.58  -1798.29  289.784  -73.6184  0.0295805
0.0188365  25388.8  23.9578  17.936  -21.0764  -27.6021  29.9796  17.798  -0.482998  49.1346  98.8422  71.813  18.074  216.231  -56.5995  34.6359  15.8062  335.668  -3.54806  -6.58655  -20.5098  -0.509554  -9.62505  -23.5673  16.4632  -10.101  -89.8678  -274.613  -289.974  -49.2688  -33.3289  82.1937  13.126  -2936.23  -1788.97  299.058  -77.0898  0.0314797
0.0194984  25248.2  26.7359  20.0843  -23.2809  -30.6001  33.3876  19.8147  -0.943554  54.7336  110.27  80.4718  20.3538  234.542  -63.849  38.1092  18.1084  380.389  -3.55501  -6.57049  -20.3545  -0.539528  -9.58597  -23.5916  18.5528  -10.9123  -90.0832  -285.601  -302.864  -50.821  -34.8242  87.9253  12.9987  -2934.51  -1779.11  308.563  -80.7037  0.0334922
0.0201837  25071.9  29.7988  22.4628  -25.6758  -33.8821  37.1347  22.0391  -1.48304  60.8904  122.863  90.0632  22.8865  254.024  -71.9123  41.8753  20.7287  430.374  -3.56241  -6.55434  -20.1955  -0.570484  -9.54626  -23.6184  20.8438  -11.78  -90.6753  -297.075  -316.537  -52.324  -36.3657  94.0102  12.8049  -2932.44  -1768.69  318.296  -84.4619  0.035624
0.020893  24859.6  33.1692  25.0917  -28.2715  -37.4694  41.2468  24.4891  -2.10888  67.6471  136.716  100.668  25.6942  274.708  -80.86  45.9518  23.7101  486.114  -3.57024  -6.53808  -20.0329  -0.602412  -9.50591  -23.6473  23.3485  -12.7059  -91.6454  -309.034  -331.001  -53.7668  -37.9534  100.463  12.5409  -2930.01  -1757.73  328.258  -88.3629  0.0378815
0.0216272  24610.7  36.8712  27.9917  -31.0781  -41.3848  45.7506  27.1836  -2.82849  75.0465  151.924  112.371  28.7998  296.621  -90.7653  50.3563  27.102  548.122  -3.57856  -6.52177  -19.8667  -0.635342  -9.46498  -23.6788  26.0793  -13.6919  -92.9982  -321.475  -346.261  -55.1384  -39.5874  107.296  12.2029  -2927.2  -1746.2  338.446  -92.4078  0.0402712
0.0223872  24325.1  40.9291  31.1848  -34.1051  -45.6524  50.6734  30.1422  -3.64918  83.1321  168.589  125.26  32.2274  319.787  -101.703  55.1067  30.9612  616.925  -3.58735  -6.50542  -19.6969  -0.669283  -9.42349  -23.7127  29.0484  -14.7395  -94.7369  -334.397  -362.324  -56.4275  -41.2675  114.523  11.7879  -2924.01  -1734.11  348.857  -96.595  0.0428002
0.0231739  24003.3  45.3681  34.6934  -37.3613  -50.2974  56.0427  33.3854  -4.57802  91.9471  186.81  139.428  36.0014  344.224  -113.75  60.221  35.3528  693.064  -3.59665  -6.48905  -19.5237  -0.704253  -9.38145  -23.7492  32.2672  -15.8498  -96.8677  -347.798  -379.194  -57.6229  -42.9933  122.156  11.293  -2920.43  -1721.47  359.487  -100.922  0.0454756
0.0239883  23647.5  50.2135  38.5407  -40.8548  -55.3471  61.8864  36.9345  -5.62166  101.534  206.691  154.966  40.1469  369.948  -126.98  65.7176  40.3526  777.084  -3.60645  -6.47268  -19.347  -0.740223  -9.3389  -23.7884  35.7468  -17.0237  -99.3973  -361.675  -396.876  -58.7135  -44.764  130.206  10.716  -2916.45  -1708.25  370.332  -105.387  0.0483051
0.0248313  23256.3  55.4911  42.7503  -44.5928  -60.8305  68.2319  40.8114  -6.78617  111.934  228.335  171.971  44.6892  396.97  -141.469  71.615  46.0474  869.528  -3.61676  -6.45632  -19.167  -0.777207  -9.29587  -23.8302  39.4971  -18.2614  -102.334  -376.026  -415.373  -59.6888  -46.5787  138.682  10.0553  -2912.06  -1694.48  381.386  -109.986  0.0512964
0.025704  22833.1  61.2264  47.346  -48.5811  -66.7787  75.1067  45.0384  -8.07684  123.187  251.846  190.538  49.6537  425.295  -157.289  77.9321  52.5382  970.924  -3.6276  -6.43999  -18.9837  -0.815203  -9.25239  -23.8749  43.5273  -19.563  -105.687  -390.848  -434.689  -60.5388  -48.436  147.593  9.3096  -2907.25  -1680.14  392.642  -114.715  0.0544579
0.0266073  22379  67.4444  52.3517  -52.8245  -73.2258  82.5371  49.6379  -9.49807  135.329  277.324  210.764  55.0654  454.927  -174.508  84.6883  59.942  1081.78  -3.63895  -6.42371  -18.7971  -0.854193  -9.20847  -23.9223  47.8452  -20.9277  -109.467  -406.14  -454.826  -61.2542  -50.3342  156.944  8.4784  -2902.02  -1665.23  404.095  -119.569  0.057798
0.0275423  21896.4  74.1698  57.7909  -57.3261  -80.2088  90.5487  54.6329  -11.0531  148.393  304.869  232.743  60.9489  485.867  -193.187  91.904  68.3943  1202.57  -3.65084  -6.4075  -18.6075  -0.89417  -9.16416  -23.9725  52.4575  -22.3545  -113.686  -421.899  -475.786  -61.8268  -52.271  166.741  7.56163  -2896.34  -1649.76  415.737  -124.541  0.0613258
0.0285102  21388.2  81.4263  63.6869  -62.0879  -87.769  99.1657  60.0458  -12.7441  162.406  334.575  256.568  67.3281  518.11  -213.381  99.6004  78.0522  1333.7  -3.66325  -6.39137  -18.4148  -0.935133  -9.11948  -24.0256  57.3693  -23.8417  -118.358  -438.12  -497.57  -62.2493  -54.2436  176.987  6.55975  -2890.21  -1633.72  427.56  -129.627  0.0650504
0.0295121  20857.8  89.2365  70.0622  -67.1102  -95.9519  108.411  65.8989  -14.5716  177.392  366.533  282.33  74.2255  551.655  -235.136  107.8  89.0976  1475.55  -3.6762  -6.37534  -18.2192  -0.977066  -9.07447  -24.0816  62.5842  -25.3873  -123.497  -454.802  -520.181  -62.5157  -56.2487  187.684  5.47363  -2883.61  -1617.12  439.553  -134.818  0.0689817
0.0305492  20308.7  97.6218  76.9384  -72.3918  -104.809  118.305  72.2141  -16.5349  193.367  400.829  310.116  81.6627  586.497  -258.484  116.529  101.739  1628.38  -3.68969  -6.35942  -18.0207  -1.01996  -9.02915  -24.1404  68.1044  -26.9888  -129.119  -471.94  -543.619  -62.6212  -58.2824  198.83  4.3044  -2876.54  -1599.96  451.709  -140.108  0.0731297
0.0316228  19743.6  106.602  84.336  -77.9303  -114.397  128.868  79.0126  -18.6319  210.339  437.54  340.006  89.6594  622.633  -283.449  125.813  116.217  1792.4  -3.7037  -6.34362  -17.8195  -1.06378  -8.98355  -24.2021  73.9306  -28.6432  -135.241  -489.529  -567.886  -62.5622  -60.34  210.423  3.05337  -2868.98  -1582.23  464.018  -145.489  0.0775049
0.0327341  19168.5  116.195  92.2743  -83.722  -124.781  140.115  86.3145  -20.8591  228.311  476.74  372.077  98.234  660.061  -310.036  135.683  132.804  1967.67  -3.71824  -6.32796  -17.6156  -1.10852  -8.93769  -24.2667  80.0623  -30.3472  -141.882  -507.564  -592.982  -62.3361  -62.4165  222.46  1.72179  -2860.93  -1563.94  476.471  -150.955  0.0821181
0.0338844  18586.3  126.418  100.771  -89.7626  -136.035  152.064  94.1392  -23.2117  247.276  518.493  406.4  107.403  698.784  -338.238  146.174  151.815  2154.18  -3.7333  -6.31245  -17.4093  -1.15415  -8.8916  -24.3342  86.4977  -32.0975  -149.062  -526.037  -618.911  -61.9413  -64.506  234.936  0.310679  -2852.36  -1545.1  489.056  -156.497  0.0869806
0.0350752  18003.5  137.285  109.843  -96.0471  -148.242  164.727  102.505  -25.6842  267.219  562.861  443.041  117.181  738.81  -368.029  157.326  173.599  2351.76  -3.74887  -6.29709  -17.2005  -1.20065  -8.84531  -24.4044  93.2348  -33.8906  -156.802  -544.94  -645.674  -61.3766  -66.602  247.846  -1.17946  -2843.28  -1525.69  501.765  -162.11  0.0921043
0.0363078  17423.7  148.811  119.505  -102.571  -161.495  178.117  111.428  -28.2704  288.121  609.898  482.061  127.583  780.152  -399.37  169.183  198.548  2560.15  -3.76495  -6.28189  -16.9894  -1.248  -8.79884  -24.4774  100.271  -35.7231  -165.124  -564.261  -673.275  -60.6408  -68.6976  261.183  -2.74883  -2833.65  -1505.73  514.588  -167.786  0.0975011
0.0375837  16849.6  161.01  129.773  -109.329  -175.898  192.247  120.926  -30.964  309.951  659.658  523.516  138.62  822.828  -432.209  181.795  227.095  2778.96  -3.78152  -6.26687  -16.7761  -1.29617  -8.75222  -24.5531  107.605  -37.5919  -174.052  -583.987  -701.715  -59.7322  -70.7854  274.942  -4.39858  -2823.49  -1485.21  527.517  -173.521  0.103184
0.0389045  16282.1  173.894  140.66  -116.318  -191.568  207.127  131.014  -33.7593  332.676  712.191  567.463  150.305  866.865  -466.476  195.222  259.72  3007.66  -3.79857  -6.25202  -16.5608  -1.34512  -8.70547  -24.6315  115.236  -39.4942  -183.611  -604.103  -730.997  -58.6474  -72.8576  289.118  -6.13101  -2812.76  -1464.13  540.543  -179.309  0.109165
0.0402717  15731.6  187.475  152.178  -123.538  -208.639  222.771  141.706  -36.6521  356.253  767.547  613.949  162.65  912.296  -502.083  209.531  296.962  3245.58  -3.8161  -6.23735  -16.3435  -1.39485  -8.6586  -24.7125  123.164  -41.4279  -193.827  -624.591  -761.126  -57.3808  -74.906  303.709  -7.94994  -2801.47  -1442.51  553.659  -185.147  0.115459
0.0416869  15203.4  201.767  164.341  -130.99  -227.257  239.192  153.015  -39.6411  380.637  825.779  663.027  175.667  959.161  -538.936  224.798  339.395  3491.94  -3.83408  -6.22287  -16.1243  -1.4453  -8.61165  -24.7961  131.397  -43.3918  -204.727  -645.428  -792.103  -55.9228  -76.9229  318.716  -9.86094  -2789.59  -1420.33  566.858  -191.032  0.122079
0.0431519  14701.6  216.786  177.163  -138.681  -247.579  256.409  164.955  -42.7283  405.788  886.955  714.755  189.371  1007.5  -576.942  241.106  387.617  3745.97  -3.85252  -6.20857  -15.9034  -1.49646  -8.56463  -24.8821  139.942  -45.3861  -216.339  -666.588  -823.929  -54.2591  -78.901  334.142  -11.8714  -2777.12  -1397.61  580.133  -196.963  0.12904
0.0446684  14229.6  232.552  190.66  -146.621  -269.765  274.444  177.54  -45.9211  431.671  951.155  769.201  203.781  1057.35  -616.021  258.543  442.224  4006.95  -3.87138  -6.19447  -15.6808  -1.5483  -8.51755  -24.9706  148.814  -47.412  -228.693  -688.044  -856.603  -52.3689  -80.8337  349.997  -13.9906  -2764.04  -1374.36  593.48  -202.94  0.136356
0.0462381  13790.1  249.091  204.855  -154.828  -293.975  293.328  190.788  -49.2321  458.27  1018.48  826.452  218.921  1108.76  -656.116  277.2  503.789  4274.29  -3.89067  -6.18056  -15.4568  -1.60078  -8.47045  -25.0614  158.035  -49.472  -241.819  -709.764  -890.12  -50.2247  -82.7152  366.294  -16.229  -2750.32  -1350.59  606.892  -208.961  0.144043
0.047863  13381  266.436  219.772  -163.323  -320.362  313.1  204.72  -52.6807  485.587  1089.08  886.614  234.824  1161.75  -697.209  297.164  572.833  4547.69  -3.91037  -6.16685  -15.2313  -1.65388  -8.42334  -25.1546  167.63  -51.5697  -255.748  -731.714  -924.471  -47.7905  -84.541  383.051  -18.5985  -2735.96  -1326.3  620.364  -215.027  0.152116
0.049545  13004  284.625  235.444  -172.133  -349.063  333.806  219.36  -56.2929  513.649  1163.09  949.818  251.528  1216.32  -739.326  318.518  649.802  4827.14  -3.93046  -6.15335  -15.0045  -1.70757  -8.37624  -25.2499  177.635  -53.7092  -270.511  -753.856  -959.642  -45.0222  -86.3078  400.292  -21.1109  -2720.94  -1301.51  633.89  -221.136  0.160591
0.0512861  12654  303.705  251.909  -181.288  -380.193  355.502  234.737  -60.1016  542.512  1240.72  1016.22  269.08  1272.46  -782.55  341.334  735.028  5113.06  -3.95094  -6.14005  -14.7765  -1.76182  -8.32917  -25.3475  188.089  -55.8954  -286.143  -776.153  -995.61  -41.8676  -88.0133  418.046  -23.7776  -2705.23  -1276.26  647.46  -227.288  0.169485
0.0530884  12330.3  323.73  269.209  -190.824  -413.836  378.252  250.882  -64.1459  572.264  1322.18  1086  287.537  1330.12  -827.026  365.669  828.707  5406.31  -3.9718  -6.12698  -14.5475  -1.81661  -8.28216  -25.4472  199.037  -58.1327  -302.676  -798.565  -1032.35  -38.2663  -89.6568  436.341  -26.6088  -2688.8  -1250.55  661.064  -233.476  0.178814
0.0549541  12027.1  344.759  287.395  -200.777  -450.03  402.124  267.831  -68.4708  603.025  1407.72  1159.36  306.958  1389.22  -872.967  391.557  930.858  5708.29  -3.99302  -6.11413  -14.3175  -1.87191  -8.23523  -25.549  210.528  -60.4252  -320.144  -821.054  -1069.81  -34.1521  -91.2388  455.208  -29.6118  -2671.65  -1224.44  674.686  -239.693  0.188597
0.0568853  11742.3  366.853  306.515  -211.183  -488.766  427.191  285.622  -73.1253  634.946  1497.58  1236.51  327.408  1449.61  -920.65  419.004  1041.3  6020.88  -4.01461  -6.10151  -14.0866  -1.92771  -8.18841  -25.6528  222.611  -62.776  -338.582  -843.581  -1107.95  -29.4541  -92.7614  474.676  -32.7907  -2653.72  -1197.95  688.307  -245.928  0.19885
0.0588844  11470.2  390.073  326.623  -222.075  -529.965  453.524  304.291  -78.1614  668.207  1592.02  1317.66  348.955  1511.1  -970.424  447.977  1159.6  6346.57  -4.03655  -6.08914  -13.855  -1.98396  -8.14173  -25.7588  235.333  -65.1868  -358.025  -866.114  -1146.7  -24.1008  -94.2286  494.766  -36.1451  -2635.01  -1171.14  701.9  -252.164  0.209592
0.0609537  11231.2  414.482  347.773  -233.481  -573.438  481.19  323.879  -83.63  703.042  1691.28  1403.04  371.667  1573.43  -1022.75  478.385  1284.91  6688.81  -4.05885  -6.07704  -13.6227  -2.04067  -8.09522  -25.8667  248.734  -67.6577  -378.509  -888.621  -1185.99  -18.0241  -95.646  515.493  -39.6695  -2615.47  -1144.05  715.429  -258.377  0.220841
0.0630957  10968.9  440.149  370.032  -245.41  -618.82  510.267  344.44  -89.5728  739.784  1795.66  1492.92  395.624  1636.29  -1078.32  510.034  1415.72  7052.87  -4.0815  -6.0652  -13.39  -2.09779  -8.04891  -25.9768  262.84  -70.1838  -400.067  -911.08  -1225.74  -11.1682  -97.0183  536.847  -43.3493  -2595.08  -1116.74  728.85  -264.538  0.232616
0.0653131  10696.7  467.118  393.445  -257.854  -665.709  540.79  366.012  -96.0161  778.704  1905.31  1587.5  420.878  1699.3  -1137.72  542.701  1550.5  7443.49  -4.10449  -6.05366  -13.1569  -2.15532  -8.00283  -26.0888  277.651  -72.7537  -422.735  -933.473  -1265.84  -3.49733  -98.3476  558.799  -47.1599  -2573.82  -1089.28  742.11  -270.607  0.244938
0.0676083  10407.3  495.404  418.039  -270.779  -713.619  572.77  388.62  -102.966  820.058  2020.3  1686.86  447.458  1762.04  -1201.52  576.106  1687.45  7865.48  -4.12783  -6.04242  -12.9235  -2.21323  -7.95702  -26.2029  293.143  -75.3511  -446.544  -955.791  -1306.2  4.99838  -99.6341  581.287  -51.0682  -2551.65  -1061.73  755.143  -276.54  0.257825
0.0699842  10092.7  524.997  443.819  -284.123  -761.995  606.175  412.274  -110.405  864.055  2140.58  1791.05  475.363  1824.04  -1270.27  609.918  1824.63  8323.46  -4.1515  -6.03152  -12.6901  -2.27149  -7.91153  -26.319  309.254  -77.9534  -471.529  -978.03  -1346.71  14.2954  -100.874  604.213  -55.0324  -2528.56  -1034.16  767.875  -282.283  0.271298
0.0724436  9746.88  555.844  470.761  -297.791  -810.262  640.927  436.966  -118.282  910.816  2265.92  1899.94  504.555  1884.85  -1344.33  643.781  1960.13  8821.1  -4.17552  -6.02095  -12.4566  -2.33009  -7.86638  -26.4372  325.888  -80.5321  -497.717  -1000.19  -1387.26  24.3304  -102.061  627.446  -59.0031  -2504.53  -1006.62  780.223  -287.779  0.285378
0.0749894  9367  587.847  498.803  -311.657  -857.891  676.892  462.656  -126.513  960.325  2395.91  2013.28  534.949  1944  -1423.85  677.345  2092.36  9360.4  -4.19987  -6.01074  -12.2234  -2.389  -7.82161  -26.5574  342.905  -83.0536  -525.136  -1022.29  -1427.77  34.9976  -103.182  650.812  -62.9256  -2479.58  -979.184  792.097  -292.97  0.300087
0.0776247  8954.57  620.858  527.839  -325.566  -904.482  713.877  489.272  -134.984  1012.38  2529.94  2130.64  566.406  2001.11  -1508.61  710.315  2220.37  9940.83  -4.22454  -6.0009  -11.9904  -2.44818  -7.77726  -26.6795  360.127  -85.481  -553.808  -1044.33  -1468.13  46.1487  -104.218  674.106  -66.7438  -2453.7  -951.889  803.405  -297.795  0.315446
0.0803526  8514.28  654.677  557.722  -339.342  -949.85  751.632  516.708  -143.549  1066.56  2667.19  2251.4  598.736  2055.83  -1597.99  742.493  2344.13  10558.7  -4.24953  -5.99145  -11.7579  -2.50761  -7.73336  -26.8036  377.348  -87.7767  -583.751  -1066.33  -1508.29  57.5988  -105.149  697.098  -70.4041  -2426.91  -924.778  814.056  -302.201  0.331478
0.0831764  8054.15  689.068  588.267  -352.801  -994.096  789.868  544.826  -152.043  1122.23  2806.67  2374.79  631.708  2107.96  -1690.9  773.827  2464.8  11206.7  -4.27482  -5.98239  -11.5261  -2.56725  -7.68995  -26.9296  394.343  -89.906  -614.977  -1088.29  -1548.2  69.1383  -105.951  719.547  -73.8609  -2399.25  -897.876  823.968  -306.144  0.348206
