#   kval   P_lin   I_00   I_01   I_02   I_03   I_10   I_11   I_12   I_13   I_20   I_21   I_22   I_23   I_30   I_31   I_32   I_33   J_00   J_01   J_02   J_10   J_11   J_20   K_00   K_00_s   K_01   K_01_s   K_02_s   K_10   K_10_s   K_11   K_11_s   K_20   K_20_s   K_30   K_30_s   sigma_3
0.00153109  5850.39  0.00185483  0.00127923  -0.00201462  -0.00266683  0.0024311  0.00215437  0.00306299  0.00403529  0.00770714  0.00467934  0.000405098  0.0533149  -0.000979565  0.00487892  5.52529e-05  0.00441355  0.00523726  -2.87026  -35.0781  5.31432  -8.83464  -0.407117  -0.068356  -0.0475853  -1967.96  -877.297  -1313.97  -0.639779  -0.423456  0.472048  0.307608  -1761.21  -1172.54  21.6583  -4.36041  0.000195889
0.00153993  5881.09  0.00189783  0.00130882  -0.00206155  -0.00272834  0.0024875  0.0022027  0.00312858  0.00412873  0.00788584  0.00478834  0.000415947  0.0544964  -0.001007  0.00498939  5.73869e-05  0.00453899  -7.19974  -9.40059  -20.2829  -1.97046  -11.8201  -35.9106  -0.0691363  -0.0481524  -1957.16  -872.53  -1306.8  -0.647361  -0.428445  0.478126  0.3115  -1768.4  -1177.32  21.8238  -4.38769  0.000198484
0.00154882  5911.93  0.00194183  0.0013391  -0.00210956  -0.00279127  0.00254521  0.00225211  0.00319555  0.00422432  0.00806867  0.00489988  0.000427088  0.0557036  -0.00103521  0.00510235  5.95928e-05  0.00466798  -6.54893  -10.405  -16.1171  -2.42483  -12.1142  -43.82  -0.0699247  -0.048726  -1946.39  -867.772  -1299.64  -0.655028  -0.43349  0.484275  0.315436  -1775.59  -1182.09  21.9899  -4.41527  0.000201111
0.00155776  5942.92  0.00198684  0.00137007  -0.00215868  -0.00285564  0.00260426  0.00230262  0.00326392  0.00432213  0.00825573  0.00501401  0.000438527  0.0569373  -0.0010642  0.00521785  6.18731e-05  0.00480062  1.44814  -4.46531  -34.3795  3.88083  -9.06218  -8.55752  -0.0707214  -0.0493063  -1935.63  -863.024  -1292.49  -0.662783  -0.438591  0.490495  0.319417  -1782.75  -1186.85  22.1567  -4.44319  0.000203771
0.00156675  5974.06  0.00203289  0.00140176  -0.00220895  -0.0029215  0.00266467  0.00235425  0.00333372  0.00442219  0.00844712  0.0051308  0.000450273  0.058198  -0.00109399  0.00533595  6.423e-05  0.00493701  -3.37635  -7.83819  -26.2556  -0.690321  -11.3002  -15.1774  -0.0715264  -0.0498932  -1924.89  -858.285  -1285.36  -0.670625  -0.44375  0.496788  0.323442  -1789.91  -1191.6  22.3241  -4.47142  0.000206464
0.0015758  6005.33  0.00208001  0.00143418  -0.00226038  -0.00298887  0.00272648  0.00240703  0.00340497  0.00452457  0.00864294  0.00525031  0.000462335  0.0594862  -0.00112462  0.00545669  6.6666e-05  0.00507727  -7.65417  -10.1752  -16.4839  -5.89187  -13.3242  -54.3265  -0.0723398  -0.0504869  -1914.18  -853.556  -1278.24  -0.678557  -0.448966  0.503154  0.327511  -1797.05  -1196.34  22.4924  -4.4998  0.000209191
0.00158489  6036.76  0.00212821  0.00146735  -0.00231301  -0.00305779  0.00278972  0.00246099  0.00347771  0.0046293  0.00884328  0.0053726  0.00047472  0.0608026  -0.00115609  0.00558015  6.91837e-05  0.00522149  -3.23965  -7.94676  -22.9754  0.513872  -11.0126  -31.9044  -0.0731616  -0.0510874  -1903.49  -848.837  -1271.14  -0.686579  -0.454241  0.509594  0.331627  -1804.18  -1201.07  22.6619  -4.52822  0.000211952
0.00159404  6068.33  0.00217753  0.00150129  -0.00236685  -0.00312829  0.00285443  0.00251614  0.00355197  0.00473646  0.00904826  0.00549773  0.000487437  0.0621477  -0.00118844  0.00570638  7.17856e-05  0.00536979  5.08457  -1.40945  -43.9485  12.0371  -7.02838  30.9995  -0.073992  -0.0516949  -1892.82  -844.128  -1264.05  -0.694691  -0.459576  0.516109  0.335788  -1811.29  -1205.79  22.8324  -4.55668  0.000214747
0.00160325  6100.05  0.002228  0.00153601  -0.00242195  -0.00320042  0.00292063  0.00257252  0.00362778  0.00484609  0.00925798  0.00562578  0.000500495  0.0635222  -0.0012217  0.00583545  7.44743e-05  0.00552228  -6.67561  -9.20483  -21.3832  -4.2106  -12.4847  -43.8355  -0.074831  -0.0523093  -1882.17  -839.43  -1256.98  -0.702896  -0.464969  0.5227  0.339996  -1818.39  -1210.5  23.0038  -4.58527  0.000217577
0.0016125  6131.92  0.00227962  0.00157153  -0.00247833  -0.0032742  0.00298836  0.00263015  0.00370517  0.00495824  0.00947254  0.00575681  0.000513903  0.0649267  -0.00125587  0.00596741  7.72527e-05  0.00567909  -4.91217  -8.54989  -23.816  -0.608042  -11.608  -34.3263  -0.0756787  -0.0529308  -1871.54  -834.741  -1249.92  -0.711193  -0.470424  0.529367  0.344251  -1825.47  -1215.2  23.176  -4.61414  0.000220443
0.00162181  6163.93  0.00233245  0.00160787  -0.00253601  -0.00334968  0.00305767  0.00268906  0.00378417  0.00507299  0.00969207  0.00589089  0.000527671  0.0663619  -0.001291  0.00610233  8.01236e-05  0.00584033  -0.955731  -4.87625  -31.0145  6.33529  -9.39525  -10.4978  -0.0765352  -0.0535595  -1860.94  -830.064  -1242.88  -0.719585  -0.475939  0.536112  0.348553  -1832.54  -1219.89  23.3489  -4.64334  0.000223343
0.00163117  6196.1  0.00238649  0.00164505  -0.00259503  -0.0034269  0.00312857  0.00274928  0.00386481  0.00519039  0.00991668  0.00602809  0.000541807  0.0678284  -0.0013271  0.00624029  8.30899e-05  0.00600612  -3.06492  -7.93515  -24.284  0.54813  -11.2911  -19.5317  -0.0774005  -0.0541954  -1850.36  -825.397  -1235.85  -0.728072  -0.481516  0.542935  0.352903  -1839.59  -1224.57  23.5225  -4.67283  0.00022628
0.00164059  6228.41  0.00244178  0.00168309  -0.00265543  -0.00350588  0.00320112  0.00281084  0.00394713  0.00531049  0.0101465  0.00616848  0.000556323  0.0693268  -0.0013642  0.00638133  8.61547e-05  0.00617661  -1.83722  -6.29792  -26.9178  -0.233894  -10.8824  -21.843  -0.0782748  -0.0548386  -1839.81  -820.741  -1228.84  -0.736655  -0.487156  0.549837  0.357302  -1846.62  -1229.24  23.697  -4.70252  0.000229254
0.00165006  6260.88  0.00249835  0.001722  -0.00271722  -0.00358669  0.00327534  0.00287376  0.00403116  0.00543337  0.0103816  0.00631214  0.000571228  0.0708579  -0.00140234  0.00652554  8.9321e-05  0.00635191  -5.89554  -8.484  -21.3836  -5.08821  -11.7055  -37.7483  -0.079158  -0.0554893  -1829.27  -816.096  -1221.85  -0.745335  -0.492859  0.55682  0.361749  -1853.64  -1233.9  23.8724  -4.73231  0.000232264
0.00165959  6293.49  0.00255623  0.00176182  -0.00278044  -0.00366935  0.00335128  0.00293808  0.00411693  0.00555908  0.0106221  0.00645914  0.000586533  0.0724224  -0.00144153  0.00667298  9.2592e-05  0.00653216  -2.03709  -6.85128  -27.7636  1.35856  -10.3795  -13.5043  -0.0800504  -0.0561474  -1818.77  -811.462  -1214.87  -0.754113  -0.498625  0.563884  0.366246  -1860.65  -1238.55  24.0489  -4.76223  0.000235311
0.00166917  6326.25  0.00261544  0.00180255  -0.00284513  -0.0037539  0.00342898  0.00300383  0.00420448  0.00568769  0.0108682  0.00660956  0.000602247  0.074021  -0.00148182  0.00682373  9.59711e-05  0.00671751  -3.55179  -7.99238  -23.6447  -0.83191  -11.0654  -25.177  -0.0809519  -0.0568131  -1808.28  -806.84  -1207.91  -0.762991  -0.504456  0.571029  0.370793  -1867.63  -1243.18  24.2264  -4.79232  0.000238397
0.0016788  6359.16  0.00267603  0.00184422  -0.00291133  -0.0038404  0.00350847  0.00307104  0.00429385  0.00581927  0.01112  0.00676348  0.000618383  0.0756544  -0.00152322  0.00697786  9.94616e-05  0.00690809  -2.07016  -6.4164  -27.4802  2.54282  -10.2272  -13.8722  -0.0818627  -0.0574865  -1797.83  -802.229  -1200.97  -0.771969  -0.510352  0.578258  0.37539  -1874.6  -1247.81  24.4046  -4.82266  0.00024152
0.0016885  6392.22  0.00273801  0.00188685  -0.00297905  -0.00392889  0.00358981  0.00313973  0.00438507  0.00595388  0.0113776  0.00692098  0.000634951  0.0773233  -0.00156577  0.00713544  0.000103067  0.00710405  -4.93188  -7.9833  -23.1939  -0.586878  -11.1852  -32.8727  -0.0827828  -0.0581676  -1787.39  -797.63  -1194.04  -0.781049  -0.516314  0.585571  0.380038  -1881.56  -1252.42  24.5836  -4.85328  0.000244682
0.00169824  6425.44  0.00280143  0.00193047  -0.00304835  -0.00401941  0.00367302  0.00320995  0.00447818  0.00609159  0.0116412  0.00708215  0.000651964  0.0790285  -0.0016095  0.00729655  0.000106791  0.00730554  -3.08599  -5.1296  -28.3489  3.21818  -10.2691  -17.2033  -0.0837124  -0.0588566  -1776.99  -793.042  -1187.13  -0.790232  -0.522343  0.592968  0.384738  -1888.49  -1257.02  24.7635  -4.88416  0.000247884
0.00170805  6458.81  0.00286631  0.0019751  -0.00311925  -0.00411201  0.00375815  0.00328173  0.00457322  0.00623249  0.0119108  0.00724706  0.000669431  0.0807709  -0.00165444  0.00746127  0.000110638  0.00751273  -6.17179  -8.44652  -20.0872  -1.87683  -11.808  -42.643  -0.0846514  -0.0595535  -1766.6  -788.467  -1180.24  -0.799518  -0.528439  0.600451  0.38949  -1895.41  -1261.61  24.9442  -4.91524  0.000251124
0.00171791  6492.33  0.00293269  0.00202075  -0.00319179  -0.00420673  0.00384526  0.0033551  0.00467022  0.00637663  0.0121867  0.00741582  0.000687367  0.0825511  -0.00170063  0.00762968  0.00011461  0.00772576  -4.71748  -8.601  -18.7438  -3.31875  -12.3967  -34.5633  -0.0856  -0.0602585  -1756.25  -783.903  -1173.36  -0.80891  -0.534603  0.608021  0.394295  -1902.31  -1266.19  25.1259  -4.9465  0.000254405
0.00172783  6526  0.0030006  0.00206745  -0.00326602  -0.00430362  0.00393438  0.00343009  0.00476922  0.0065241  0.012469  0.0075885  0.000705783  0.08437  -0.00174811  0.00780185  0.000118713  0.0079448  -0.107563  -5.66219  -30.312  4.98185  -9.70059  -9.91926  -0.0865583  -0.0609716  -1745.92  -779.352  -1166.51  -0.818408  -0.540836  0.615678  0.399152  -1909.2  -1270.75  25.3086  -4.97792  0.000257727
0.0017378  6559.83  0.00307008  0.00211524  -0.00334196  -0.00440274  0.00402556  0.00350674  0.00487027  0.00667496  0.0127578  0.0077652  0.000724693  0.0862285  -0.00179689  0.00797789  0.00012295  0.00817003  -4.07521  -6.83415  -23.583  0.501139  -11.1344  -25.2309  -0.0875263  -0.0616929  -1735.62  -774.813  -1159.67  -0.828013  -0.547138  0.623425  0.404063  -1916.06  -1275.31  25.4922  -5.00954  0.000261089
0.00174783  6593.81  0.00314117  0.00216412  -0.00341967  -0.00450414  0.00411884  0.0035851  0.00497341  0.0068293  0.0130532  0.007946  0.000744109  0.0881273  -0.00184703  0.00815786  0.000127326  0.00840161  -1.8365  -6.95615  -26.802  2.9075  -10.4035  -12.4692  -0.0885042  -0.0624225  -1725.34  -770.287  -1152.85  -0.837727  -0.553511  0.631261  0.409029  -1922.91  -1279.85  25.6768  -5.04137  0.000264493
0.00175792  6627.94  0.0032139  0.00221414  -0.00349917  -0.00460786  0.00421429  0.00366518  0.00507867  0.0069872  0.0133555  0.00813102  0.000764044  0.0900673  -0.00189856  0.00834185  0.000131844  0.00863972  -5.54722  -8.68541  -20.7671  -2.15191  -11.7571  -34.1582  -0.089492  -0.0631605  -1715.1  -765.773  -1146.05  -0.84755  -0.559955  0.639188  0.414049  -1929.74  -1284.38  25.8622  -5.07342  0.000267939
0.00176807  6662.23  0.00328831  0.0022653  -0.00358052  -0.00471396  0.00431193  0.00374704  0.0051861  0.00714875  0.0136647  0.00832034  0.000784514  0.0920495  -0.00195152  0.00852996  0.000136509  0.00888454  -4.27461  -8.14703  -22.5365  -0.770076  -11.2648  -31.1721  -0.0904897  -0.063907  -1704.88  -761.272  -1139.27  -0.857485  -0.56647  0.647206  0.419125  -1936.55  -1288.89  26.0486  -5.1057  0.000271427
0.00177828  6696.67  0.00336443  0.00231765  -0.00366375  -0.00482249  0.00441184  0.00383072  0.00529574  0.00731401  0.0139811  0.00851406  0.000805531  0.0940746  -0.00200594  0.00872228  0.000141327  0.00913627  -5.65459  -8.87781  -20.7574  -3.19828  -11.631  -39.6572  -0.0914976  -0.0646621  -1694.69  -756.784  -1132.51  -0.867531  -0.573059  0.655318  0.424257  -1943.35  -1293.4  26.2359  -5.13816  0.000274958
0.00178855  6731.27  0.00344232  0.0023712  -0.0037489  -0.00493351  0.00451405  0.00391624  0.00540764  0.00748308  0.0143048  0.00871229  0.000827111  0.0961437  -0.00206187  0.0089189  0.000146301  0.0093951  -5.18733  -8.21186  -21.7792  -2.42739  -11.0584  -28.6868  -0.0925156  -0.065426  -1684.52  -752.309  -1125.76  -0.877692  -0.57972  0.663524  0.429445  -1950.12  -1297.89  26.4242  -5.17081  0.000278533
0.00179887  6766.02  0.003522  0.00242599  -0.00383603  -0.00504708  0.00461862  0.00400366  0.00552184  0.00765605  0.014636  0.00891512  0.000849268  0.0982576  -0.00211935  0.00911991  0.000151436  0.00966122  -0.806588  -5.86002  -29.5339  3.77655  -9.84395  -10.1213  -0.0935439  -0.0661986  -1674.39  -747.847  -1119.04  -0.887967  -0.586456  0.671824  0.43469  -1956.87  -1302.36  26.6135  -5.20365  0.000282151
0.00180926  6800.93  0.00360352  0.00248204  -0.00392518  -0.00516325  0.00472561  0.00409301  0.00563838  0.007833  0.0149748  0.00912268  0.000872018  0.100417  -0.00217842  0.00932542  0.000156738  0.00993484  -5.17765  -8.56516  -21.2272  -1.06164  -11.6878  -31.0133  -0.0945825  -0.0669802  -1664.28  -743.398  -1112.33  -0.898358  -0.593267  0.680221  0.439993  -1963.61  -1306.83  26.8038  -5.23674  0.000285814
0.0018197  6836  0.00368692  0.00253938  -0.00401638  -0.00528208  0.00483507  0.00418433  0.00575732  0.00801403  0.0153215  0.00933507  0.000895378  0.102624  -0.00223912  0.00953551  0.000162212  0.0102162  -1.94926  -6.15623  -27.6802  1.02819  -10.4023  -16.5838  -0.0956316  -0.0677708  -1654.21  -738.963  -1105.65  -0.908866  -0.600153  0.688715  0.445354  -1970.32  -1311.28  26.9948  -5.27013  0.000289522
0.00183021  6871.22  0.00377225  0.00259805  -0.0041097  -0.00540364  0.00494706  0.00427768  0.0058787  0.00819923  0.0156761  0.00955239  0.000919362  0.104878  -0.00230151  0.0097503  0.000167863  0.0105054  -3.23504  -7.03367  -24.0537  0.220106  -10.5045  -22.2333  -0.0966911  -0.0685705  -1644.16  -734.542  -1098.99  -0.919493  -0.607117  0.697307  0.450775  -1977.02  -1315.72  27.1866  -5.30383  0.000293276
0.00184077  6906.6  0.00385955  0.00265807  -0.00420518  -0.00552799  0.00506164  0.00437309  0.00600256  0.0083887  0.0160389  0.00977477  0.000943987  0.107181  -0.00236561  0.00996988  0.000173697  0.0108028  -3.47337  -7.41839  -23.9873  0.65534  -10.9645  -20.0424  -0.0977613  -0.0693794  -1634.14  -730.134  -1092.34  -0.93024  -0.614157  0.705999  0.456254  -1983.7  -1320.14  27.3794  -5.33781  0.000297075
0.0018514  6942.14  0.00394886  0.00271947  -0.00430286  -0.00565518  0.00517886  0.0044706  0.00612896  0.00858253  0.0164101  0.0100023  0.000969271  0.109534  -0.00243149  0.0101944  0.000179719  0.0111086  -5.94312  -8.66757  -19.1283  -2.274  -11.849  -39.1099  -0.0988421  -0.0701976  -1624.15  -725.739  -1085.72  -0.941108  -0.621276  0.714792  0.461794  -1990.35  -1324.55  27.5732  -5.37196  0.000300921
0.00186209  6977.83  0.00404023  0.00278229  -0.00440281  -0.00578528  0.00529879  0.00457027  0.00625795  0.00878082  0.0167899  0.0102352  0.000995232  0.111938  -0.0024992  0.0104239  0.000185936  0.011423  -1.30173  -5.62007  -28.9424  2.96337  -9.78236  -10.0646  -0.0999337  -0.0710253  -1614.19  -721.359  -1079.11  -0.952099  -0.628475  0.723686  0.467395  -1996.99  -1328.95  27.7681  -5.40621  0.000304815
0.00187284  7013.68  0.00413372  0.00284655  -0.00450507  -0.00591837  0.00542148  0.00467215  0.00638958  0.00898368  0.0171784  0.0104734  0.00102189  0.114394  -0.00256877  0.0106585  0.000192353  0.0117462  -2.07481  -6.80944  -27.8088  2.15418  -10.1416  -17.1172  -0.101036  -0.0718626  -1604.27  -716.993  -1072.53  -0.963213  -0.635753  0.732683  0.473057  -2003.61  -1333.33  27.9641  -5.4406  0.000308756
0.00188365  7049.69  0.00422935  0.0029123  -0.00460969  -0.00605451  0.00554701  0.00477627  0.00652389  0.00919121  0.0175759  0.0107172  0.00104925  0.116903  -0.00264026  0.0108983  0.000198976  0.0120786  -4.11457  -8.14253  -22.8822  -1.28692  -11.3355  -28.9844  -0.10215  -0.0727095  -1594.37  -712.641  -1065.97  -0.974453  -0.643112  0.741784  0.47878  -2010.2  -1337.7  28.1612  -5.47519  0.000312745
0.00189452  7085.86  0.0043272  0.00297956  -0.00471673  -0.00619376  0.00567544  0.00488269  0.00666095  0.00940351  0.0179826  0.0109667  0.00107735  0.119466  -0.00271373  0.0111435  0.000205812  0.0124202  -4.96833  -8.18473  -22.5468  -1.28431  -11.4595  -31.3085  -0.103274  -0.0735661  -1584.5  -708.303  -1059.43  -0.98582  -0.650552  0.75099  0.484567  -2016.78  -1342.05  28.3591  -5.5101  0.000316783
0.00190546  7122.19  0.0044273  0.00304837  -0.00482624  -0.0063362  0.00580682  0.00499146  0.00680081  0.00962071  0.0183987  0.0112219  0.0011062  0.122084  -0.00278923  0.0113942  0.000212868  0.0127715  -1.88617  -5.97053  -27.2555  1.43026  -10.2911  -17.352  -0.10441  -0.0744327  -1574.67  -703.98  -1052.91  -0.997315  -0.658076  0.760303  0.490417  -2023.33  -1346.39  28.5579  -5.54534  0.00032087
0.00191646  7158.68  0.00452971  0.00311877  -0.00493829  -0.0064819  0.00594125  0.00510263  0.00694352  0.0098429  0.0188243  0.0114831  0.00113582  0.124759  -0.00286682  0.0116504  0.00022015  0.0131327  -3.22403  -7.49677  -25.9924  0.345401  -10.861  -23.2592  -0.105556  -0.0753093  -1564.87  -699.671  -1046.41  -1.00894  -0.665682  0.769724  0.49633  -2029.86  -1350.72  28.7575  -5.58086  0.000325007
0.00192752  7195.33  0.00463448  0.00319079  -0.00505293  -0.00663093  0.00607877  0.00521625  0.00708913  0.0100702  0.0192598  0.0117504  0.00116623  0.127492  -0.00294654  0.0119124  0.000227666  0.0135041  -5.33118  -9.13495  -18.836  -3.03927  -12.1325  -35.7883  -0.106715  -0.076196  -1555.1  -695.376  -1039.93  -1.02069  -0.673373  0.779254  0.502309  -2036.38  -1355.03  28.9583  -5.61657  0.000329195
0.00193865  7232.14  0.00474167  0.00326447  -0.00517021  -0.00678338  0.00621947  0.00533238  0.00723771  0.0103027  0.0197053  0.0120239  0.00119746  0.130283  -0.00302847  0.0121802  0.000235423  0.0138858  -3.24625  -6.9864  -24.5835  0.463035  -10.7123  -20.5404  -0.107884  -0.0770929  -1545.36  -691.097  -1033.47  -1.03258  -0.68115  0.788894  0.508352  -2042.87  -1359.33  29.1602  -5.65242  0.000333434
0.00194984  7269.11  0.00485133  0.00333984  -0.00529021  -0.00693931  0.00636341  0.00545107  0.00738931  0.0105406  0.0201611  0.0123038  0.00122952  0.133135  -0.00311265  0.012454  0.000243427  0.0142783  -2.73334  -5.86602  -26.5286  1.82631  -10.4926  -18.1163  -0.109065  -0.0780002  -1535.65  -686.832  -1027.04  -1.0446  -0.689013  0.798646  0.514462  -2049.34  -1363.61  29.3632  -5.68842  0.000337725
0.0019611  7306.24  0.00496352  0.00341695  -0.00541297  -0.00709881  0.00651067  0.00557238  0.00754399  0.010784  0.0206274  0.0125901  0.00126243  0.136048  -0.00319916  0.0127338  0.000251688  0.0146819  -3.87329  -7.52415  -24.8062  -0.518608  -11.0094  -24.3484  -0.110258  -0.078918  -1525.97  -682.582  -1020.63  -1.05676  -0.696962  0.80851  0.520638  -2055.78  -1367.88  29.5672  -5.72466  0.000342068
0.00197242  7343.54  0.00507829  0.00349584  -0.00553857  -0.00726196  0.00666133  0.00569636  0.00770181  0.011033  0.0211044  0.0128831  0.00129623  0.139024  -0.00328805  0.0130199  0.000260212  0.0150968  -4.1411  -7.85092  -23.2592  -1.87101  -11.1757  -28.6002  -0.111462  -0.0798464  -1516.33  -678.347  -1014.24  -1.06905  -0.705  0.818488  0.526881  -2062.21  -1372.13  29.7722  -5.76123  0.000346464
0.00198381  7380.99  0.00519571  0.00357655  -0.00566707  -0.00742884  0.00681546  0.00582307  0.00786283  0.0112876  0.0215924  0.0131829  0.00133092  0.142064  -0.00337939  0.0133124  0.000269009  0.0155233  -2.09543  -6.27073  -27.1509  1.89501  -10.3908  -14.5028  -0.112678  -0.0807855  -1506.72  -674.127  -1007.87  -1.08148  -0.713127  0.828582  0.533192  -2068.62  -1376.37  29.9779  -5.79814  0.000350913
0.00199526  7418.61  0.00531584  0.00365911  -0.00579854  -0.00759954  0.00697315  0.00595258  0.00802712  0.0115482  0.0220917  0.0134897  0.00136655  0.145169  -0.00347325  0.0136113  0.000278086  0.0159618  -4.25739  -7.47994  -23.0747  -0.681073  -11.1134  -27.8066  -0.113905  -0.0817355  -1497.14  -669.922  -1001.53  -1.09406  -0.721344  0.838793  0.539572  -2075  -1380.59  30.1847  -5.83536  0.000355416
0.00200678  7456.39  0.00543874  0.00374358  -0.00593305  -0.00777414  0.00713447  0.00608493  0.00819473  0.0118147  0.0226025  0.0138036  0.00140312  0.148342  -0.0035697  0.0139169  0.000287452  0.0164126  -4.0591  -7.37152  -23.7343  -0.676818  -10.8318  -26.3453  -0.115145  -0.0826965  -1487.6  -665.733  -995.203  -1.10677  -0.729651  0.849122  0.546022  -2081.36  -1384.8  30.3925  -5.87279  0.000359975
0.00201837  7494.33  0.00556447  0.00382999  -0.00607065  -0.00795272  0.00729952  0.0062202  0.00836574  0.0120874  0.0231251  0.0141249  0.00144067  0.151582  -0.0036688  0.0142293  0.000297116  0.0168761  -4.24549  -7.69956  -23.3258  -0.800431  -11.2282  -28.7388  -0.116397  -0.0836686  -1478.09  -661.559  -988.903  -1.11963  -0.738051  0.85957  0.552541  -2087.7  -1389  30.6014  -5.91039  0.000364588
0.00203002  7532.44  0.00569309  0.00391839  -0.00621144  -0.0081354  0.00746836  0.00635845  0.0085402  0.0123663  0.0236597  0.0144535  0.00147922  0.154892  -0.00377063  0.0145487  0.000307087  0.0173526  -3.9892  -6.9957  -24.3915  0.516479  -10.8183  -26.6305  -0.117661  -0.0846519  -1468.61  -657.4  -982.626  -1.13263  -0.746544  0.870139  0.559131  -2094.01  -1393.17  30.8115  -5.94818  0.000369258
0.00204174  7570.71  0.00582468  0.00400883  -0.00635547  -0.00832224  0.0076411  0.00649974  0.00871819  0.0126517  0.0242066  0.0147899  0.0015188  0.158273  -0.00387526  0.0148751  0.000317375  0.0178425  -3.53522  -6.73958  -24.5228  0.801697  -10.6277  -24.794  -0.118937  -0.0856466  -1459.17  -653.258  -976.372  -1.14577  -0.75513  0.880831  0.565793  -2100.3  -1397.34  31.0226  -5.98624  0.000373985
0.00205353  7609.14  0.0059593  0.00410135  -0.00650282  -0.00851335  0.00781782  0.00664414  0.00889978  0.0129436  0.0247662  0.015134  0.00155944  0.161727  -0.00398278  0.0152089  0.00032799  0.0183461  -2.75109  -6.33644  -26.6323  0.837304  -10.1758  -17.5942  -0.120225  -0.0866527  -1449.76  -649.131  -970.141  -1.15907  -0.763811  0.891646  0.572526  -2106.58  -1401.48  31.2346  -6.02466  0.000378769
0.00206538  7647.74  0.00609702  0.004196  -0.00665358  -0.00870883  0.00799861  0.00679172  0.00908502  0.0132422  0.0253386  0.0154861  0.00160115  0.165255  -0.00409325  0.01555  0.000338941  0.0188638  -2.63298  -6.47833  -26.8643  1.68846  -10.4805  -20.4309  -0.121525  -0.0876706  -1440.38  -645.019  -963.933  -1.17251  -0.772588  0.902586  0.579333  -2112.82  -1405.61  31.4475  -6.06345  0.000383611
0.0020773  7686.49  0.00623792  0.00429283  -0.00680781  -0.00890877  0.00818357  0.00694254  0.009274  0.0135477  0.0259242  0.0158465  0.00164399  0.168859  -0.00420676  0.0158987  0.000350239  0.0193961  -3.59745  -7.30082  -24.0833  -0.236876  -11.1429  -26.468  -0.122839  -0.0887002  -1431.04  -640.923  -957.748  -1.1861  -0.781462  0.913653  0.586213  -2119.05  -1409.73  31.6614  -6.10251  0.000388511
0.0020893  7725.42  0.00638205  0.00439189  -0.00696559  -0.00911328  0.00837279  0.00709668  0.00946678  0.0138601  0.0265233  0.0162151  0.00168796  0.17254  -0.00432339  0.0162551  0.000361895  0.0199433  -3.141  -6.96625  -24.8628  0.509588  -10.7534  -22.701  -0.124164  -0.0897417  -1421.73  -636.844  -951.587  -1.19985  -0.790434  0.924848  0.593168  -2125.25  -1413.83  31.8766  -6.14169  0.000393471
0.00210136  7764.5  0.00652951  0.00449322  -0.00712701  -0.00932246  0.00856637  0.0072542  0.00966344  0.0141798  0.0271362  0.0165924  0.00173311  0.1763  -0.00444323  0.0166194  0.00037392  0.0205058  -2.30559  -6.06416  -28.0491  1.91801  -10.3988  -15.7494  -0.125502  -0.0907953  -1412.46  -632.78  -945.45  -1.21375  -0.799505  0.936172  0.600198  -2131.43  -1417.91  32.0932  -6.18091  0.000398491
0.00211349  7803.76  0.00668037  0.00459689  -0.00729216  -0.00953641  0.0087644  0.00741519  0.00986405  0.0145068  0.0277632  0.0169784  0.00177946  0.18014  -0.00456636  0.0169919  0.000386325  0.0210841  -2.4003  -6.62942  -26.4093  1.15461  -10.3636  -18.1504  -0.126853  -0.0918611  -1403.22  -628.733  -939.336  -1.22781  -0.808676  0.947627  0.607304  -2137.58  -1421.98  32.3112  -6.22024  0.000403572
0.00212569  7843.18  0.00683469  0.00470295  -0.00746111  -0.00975525  0.008967  0.00757972  0.0100687  0.0148414  0.0284046  0.0173734  0.00182704  0.184063  -0.00469287  0.0173726  0.000399122  0.0216786  -3.20055  -7.00478  -24.8461  0.670098  -10.7225  -22.2771  -0.128217  -0.0929392  -1394.02  -624.702  -933.246  -1.24203  -0.817948  0.959215  0.614487  -2143.72  -1426.03  32.5301  -6.25986  0.000408715
0.00213796  7882.76  0.00699257  0.00481145  -0.00763395  -0.00997908  0.00917426  0.00774786  0.0102774  0.0151836  0.0290609  0.0177776  0.00187589  0.18807  -0.00482286  0.0177617  0.000412323  0.0222897  -4.46309  -7.71047  -22.6844  -0.689153  -11.2764  -28.4758  -0.129594  -0.0940299  -1384.85  -620.687  -927.18  -1.2564  -0.827322  0.970937  0.621747  -2149.82  -1430.07  32.7499  -6.29995  0.000413919
0.0021503  7922.52  0.00715409  0.00492244  -0.00781077  -0.010208  0.00938629  0.00791969  0.0104904  0.0155336  0.0297322  0.0181911  0.00192604  0.192162  -0.00495642  0.0181594  0.00042594  0.022918  -4.14909  -7.58758  -24.2733  -0.080485  -10.8543  -24.984  -0.130984  -0.0951331  -1375.72  -616.688  -921.138  -1.27094  -0.8368  0.982795  0.629086  -2155.91  -1434.09  32.9703  -6.34053  0.000419187
0.00216272  7962.43  0.00731932  0.00503599  -0.00799167  -0.0104422  0.00960321  0.00809529  0.0107076  0.0158917  0.0304189  0.0186143  0.00197753  0.196342  -0.00509364  0.018566  0.000439986  0.0235639  -3.3313  -7.06344  -25.4438  0.533848  -10.646  -22.6666  -0.132386  -0.0962492  -1366.63  -612.706  -915.121  -1.28563  -0.846382  0.99479  0.636503  -2161.97  -1438.1  33.1918  -6.38149  0.000424518
